Recording_time_ID,lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,vlhx,vlhy,vlhz,vrhx,vrhy,vrhz,vlwx,vlwy,vlwz,vrwx,vrwy,vrwz,alhx,alhy,alhz,arhx,arhy,arhz,alwx,alwy,alwz,arwx,arwy,arwz,Action
AR4756,2.153788,3.704536,2.20545,3.002202,3.275534,2.145459,2.198294,0.8389409999999999,2.39317,2.347205,3.329481,2.423451,1.950706,3.580075,2.242063,2.984717,3.296521,2.199623,-0.00435946,-0.00597757,5.56e-05,0.0004101,-0.00313929,-0.0004766,-0.00334061,-0.00375212,0.00019228,0.00080482,-0.00199556,-0.00055483,-3.434e-05,-0.00022806,-3.166e-05,-3.423e-05,0.00070712,7.836e-05,0.0002869,0.00036233,-1.715e-05,-9.046e-05,0.00048993,8.138e-05,Response-5
AR4092,2.0325,4.206039,2.096384,3.015759,4.173101,2.123264,2.316204,0.8861029,2.430704,2.3580520000000003,3.474695,2.446921,1.673389,3.958101,2.17813,3.207677,3.901474,2.255249,-6.496e-05,0.00024244,-1.099e-05,6.971e-05,6.432e-05,-4.31e-06,0.00016109,0.00038103,-4.719e-05,0.00047415,-5.152e-05,0.00018294,1.409e-05,-4e-07,9.2e-07,1.344e-05,2.6e-07,1.07e-06,1.403e-05,-1.97e-06,7.8e-07,0.00016035,-5.218e-05,6.217e-05,Response-4
AR3771,3.825176,5.2229790000000005,1.820011,5.0422910000000005,5.479974,1.808764,4.486728,1.804389,1.956074,4.486035,4.140141000000002,1.959015,3.697186,5.014785,1.846694,5.129068,5.180112,1.839734,0.0003348,-0.00011953,1.376e-05,0.00463215,-0.01422318,0.00122568,0.00041832,0.00043381,-3.051e-05,0.00357942,-0.00629152,0.000576,2.116e-05,6.779e-05,-2.42e-06,0.0001361,-0.00041559,4.516e-05,8.51e-06,-3.592e-05,5.63e-06,0.00010251,-0.00013822,2.222e-05,Response-2
AR1769,4.081325,4.758787,1.872514,4.891597,4.612585,1.850656,4.858208,1.844862,2.126296,4.851428,4.243077,2.131949,3.863822,4.559366000000002,1.935928,5.198112999999998,4.516996,1.907773,0.00687029,0.00389709,0.00226931,0.00591637,0.00977416,0.00279162,0.00914214,0.00279293,0.00013119,-0.00278123,0.00272361,0.00098792,-0.00224956,-0.00197068,0.00120154,0.00124223,0.0005763,0.00030096,-0.00238552,-0.00179643,0.0005155,-0.00171276,-0.00093365,-8.532e-05,Response-2
AR4149,1.143073,4.325328,2.043762,4.971506,3.46578,2.082525,3.123418,1.306737,2.2154700000000003,2.908977,4.067665,2.233114,1.292618,4.278882,2.0851740000000003,4.720073,3.702728,2.1289990000000003,0.00064766,0.00915272,-9.081e-05,0.00364963,0.0002325,0.0010502,0.00153299,0.00693011,-0.00017052,0.00174514,0.00095337,0.00079211,-0.00031629,0.00037781,-4.459e-05,0.00035109,-0.00027242,6.741e-05,-0.00012327,6.575e-05,-3.775e-05,0.00021565,-9.261e-05,6.364e-05,Response-2
AR2608,3.904767,2.694078,1.503431,6.891731,2.705554,1.443867,5.956886,1.418049,1.758615,5.483283,4.02732,1.710543,3.984371,2.6660060000000003,1.4718870000000002,7.134749,2.074277,1.4420879999999998,0.00079446,-0.00103833,0.0006917000000000001,-0.00639791,-0.05271107,3.668e-05,0.00026837,0.005098,0.00139312,-0.01313694,-0.0192592,0.00051271,-0.00187151,-0.00028887,0.00026676,0.00013934,-0.00281551,-0.00052159,-0.00083052,-0.00150968,0.00011334,0.00021462,-0.00213225,-0.00037829,Response-3
AR3273,3.908965,3.742447,1.514657,7.002189,3.4609050000000003,1.45271,5.458008,1.755971,1.689199,5.540367,4.190443,1.733092,3.912544,3.874301,1.508402,6.889592,3.617907,1.475356,0.0030285999999999998,-0.02077853,-0.00172289,-0.0084927,-0.01829769,-0.00023488,0.00654939,-0.01517222,-0.00038729,-0.00708534,-0.0148311,-0.00042865,-0.00274312,-0.00026582,-0.00019927,0.00198976,0.00079893,-8.88e-05,-0.0008889,-0.00080087,-3.09e-06,0.00214823,0.00028581,-0.00024730000000000005,Response-3
AR4631,4.584036,5.134264,2.572681,4.838661,5.1299769999999985,2.50946,4.715986,4.699751999999998,2.668212,4.7241040000000005,4.973644,2.674689,4.592713,5.089708,2.598282,4.835165,5.0862300000000005,2.545412,0.00494141,-0.00089894,0.02558441,-0.00233711,-0.00088445,-0.01039192,0.00710905,-0.00122838,0.01404341,-0.00163513,-0.00059386,-0.0093515,-0.00027239999999999995,0.00028422,0.00798355,0.00042675,-0.00016669999999999999,-0.00109252,0.0004728,0.00014464,0.00319873,0.00016605,-0.00030399,-0.00069371,Response-1
AR1940,1.716477,4.451549,2.254688,4.092582,3.279772,2.099798,2.506964,0.9643033,2.370392,2.41893,3.4441650000000004,2.433962,1.6917,4.115371,2.261403,3.840018,3.247109,2.21835,0.01091894,-0.00364987,-0.00149265,0.00054341,-0.00139301,0.00024281,0.00723917,-0.00379531,-0.00102464,0.00031731,-0.00025203,8.215e-05,-0.00050049,0.00029942,8.829e-05,-0.0003012,-0.00028272,1.451e-05,-0.00015675,0.00019468,3.113e-05,-0.00019061,-8.671e-05,4.664e-05,Response-3
AR1722,5.03479,5.036334,1.474292,4.865028,5.026669,1.475245,5.309282,1.6499150000000002,1.761343,5.1985980000000005,4.3025449999999985,1.732414,4.745616,4.954926,1.51839,5.015265,4.947457,1.495297,-0.00471822,-3.192e-05,6.249e-05,-0.00036711,-9.687e-05,-1.754e-05,-0.00246643,2.224e-05,7.384e-05,0.00038663,-0.0002878,1.906e-05,-0.00109925,0.00011261,3.989e-05,-7.02e-06,-5.74e-06,1.04e-05,-0.00072496,0.00010256,4.236e-05,-0.00013012,6.494e-05,-1.274e-05,Response-1
AR3149,5.9552510000000005,3.305725,1.39361,5.523891000000001,3.441988,1.412849,5.344995,1.468542,1.740071,5.507059,4.276624,1.732233,5.619028,3.410886,1.440447,5.776577,3.479822,1.448893,4.977e-05,-0.00242453,0.00092168,-0.00106144,-0.00450023,0.00117662,0.00013991,-0.00195087,0.0005611,-0.00058957,-0.00370779,0.00097477,0.00274185,-0.00068699,0.00049603,0.00294064,-0.00146153,0.00028584,0.00256606,-0.00079538,0.00019745,0.00237251,-0.00121327,0.00027061,Response-3
AR5086,4.7118980000000015,4.6261269999999985,1.487925,5.416413,3.744342,1.418405,5.1305489999999985,1.61082,1.7663490000000002,5.146525,4.268934,1.738374,4.624665,4.578983,1.502038,5.43454,3.847932,1.44346,0.00067329,0.00065801,-0.00025745,0.01483553,-0.02112606,0.00083217,-0.00149322,-0.00030657,-2.76e-06,0.01361487,-0.02002829,2.853e-05,0.00030746,-4.812e-05,-1.637e-05,0.00041777,-0.00099069,-0.00025504,-1.5399999999999998e-05,-0.00010089,1.627e-05,0.00040014,-0.00158383,-0.00021915,Response-5
AR3455,5.212404,4.802391,1.51502,6.188411,2.041518,1.579659,5.428713,1.549305,1.7254740000000002,5.441098,4.182157,1.72809,4.952482,4.822587,1.542276,6.244227,2.327602,1.571707,-0.00252566,0.00116069,7.11e-06,-0.00158578,-0.00354528,-0.00303276,-0.00502011,0.00112862,0.00038938,-0.00211308,-0.00341577,-0.00278821,0.00017606,-0.00028491,-2.615e-05,0.00050772,0.00054469,0.00030152,0.00030509,-0.00011283,-4.288e-05,0.00056966,0.0007001,0.00012608,Response-3
AR5550,4.641344,4.922296,2.226787,4.616084,4.90203,2.283564,4.693766,4.691545,2.625328,4.692019,4.966857,2.605445,4.640156,4.922401,2.230353,4.687849,4.911928,2.415067,0.01289414,-0.00737143,0.00212062,0.00929727,-0.00883605,-0.00999097,0.01151531,-0.01235131,0.00699021,0.00620634,-0.00171221,-0.0211368,-0.0020969,-0.00100191,0.00044818,-0.00025794,-0.00032986,-0.00030131,0.00064236,-0.0003364,-0.00027686,-0.0004837,-9.339e-05,-0.00073836,Response-2
AR3594,4.46096,5.343031,1.584085,6.194407,4.702611,1.448843,5.5629089999999985,1.489819,1.7163580000000005,5.616979,4.22007,1.7184560000000002,4.477067,4.979378,1.617084,6.35046,4.641171,1.497478,-0.00033212,0.00121279,-5.867e-05,8.125e-05,8.051e-05,8.34e-06,0.00199994,0.00376109,-0.00029397,0.00010376,-0.00015485,-6.93e-06,-2.275e-05,0.00023291,-1.83e-05,3.78e-06,6.71e-06,-6.69e-06,0.00038076,0.00064612,-5.534e-05,-7.28e-06,6.93e-06,-4.79e-06,Response-1
AR5233,2.089453,4.320678,2.2027400000000004,4.124087,3.253708,2.106784,2.501176,0.9635556,2.371224,2.4142080000000004,3.445667,2.434635,1.919881,3.987571,2.228303,3.859801,3.244535,2.218587,0.0154549,-0.01060137,-0.00174092,0.0023655,0.00143594,7.273e-05,0.01003054,-0.00693235,-0.00148726,0.00133097,0.00044609,-0.00022867,-0.00035048,-0.00039826,3.864e-05,0.00036608,-3.708e-05,-5.53e-06,0.00013432,-0.0003013,-3.761e-05,0.00022706,1.466e-05,-3.716e-05,Response-3
AR3318,5.545331,4.244275,1.500301,5.316791,4.267244,1.519085,5.508348000000002,1.468879,1.770127,5.61995,4.0850849999999985,1.762845,5.160006,4.2183160000000015,1.546826,5.641863,4.174782,1.557105,0.00045973,7.546e-05,3.5e-05,0.00056816,0.00011004,-1.187e-05,0.00289949,-0.00089052,-6.134e-05,0.00455067,0.00321373,0.00033187,-2.656e-05,-0.00012713,-1.104e-05,-0.00035817,-0.00025887,-4.331e-05,0.00046377,-0.00032419,1.82e-06,-0.00013358,-0.0003331,-2.303e-05,Response-1
AR4252,4.567913,5.098262,2.276756,4.835063,5.12443,2.579005,4.717556,4.69536,2.553306,4.694067,4.963341000000002,2.582468,4.574938,5.063859,2.321369,4.821536,5.080667,2.594328,-0.00216498,0.00082063,-0.0032363,0.00385129,-0.00450978,-0.01283003,-0.00198225,0.00220592,-0.008039,0.00293184,-0.00386051,-0.00800074,0.00012329,-0.00028958,-0.00022236,0.00016239,9.686e-05,0.00078829,0.00035014,-0.00035266,0.00025615,0.00015098,-0.00018799,0.00048386,Response-1
AR5019,3.817384,4.132122,1.2900120000000002,6.050909,3.972595,1.27009,5.026375,1.668039,1.7503959999999998,5.049733,4.390934,1.720981,3.848581,4.098561,1.353221,6.106486,4.137954,1.331645,-0.00151634,-0.02462003,-0.00018125,5.378e-05,-0.02280403,8.01e-05,-0.00361847,-0.02180581,-0.00324881,-0.00223376,-0.02615628,-0.00251054,-0.00028587,0.00058732,0.00011616,-8.445e-05,-0.00124089,-0.00010591,-0.00051734,0.00263038,0.00014939,-7.934e-05,0.00129628,-0.00048234,Response-3
AR0217,6.272681,3.2920540000000003,1.502161,5.977913,4.534275,1.580423,5.325012999999998,2.275746,1.603625,5.6974589999999985,4.059552,1.7109759999999998,5.885913,3.368988,1.510377,6.146396,4.193064,1.603592,-0.003654,0.00594475,0.00575566,-0.02338254,0.01719233,-0.00185083,0.00129598,0.00633107,0.00530328,-0.03180016,0.02170765,-0.00205275,0.00455012,-0.00188256,0.00038022,-0.00017263,0.00798381,-0.0015687000000000001,0.0033341,-0.00094026,0.00043577,0.00049304,0.009305899999999999,-0.00184066,Response-5
AR3865,2.540679,3.779435,2.196299,3.084317,3.68076,2.15734,2.5201990000000003,1.178728,2.162311,2.4123080000000003,3.456332,2.326013,2.15345,3.860764,2.186332,2.877097,3.645584,2.196541,0.00018901,-0.00025589,-0.00017355,-0.00063319,-0.00085494,-2.204e-05,0.00085125,-0.00066447,-5.653e-05,-0.00010128,-0.00090114,-8e-06,-5.231e-05,6.05e-05,2.737e-05,-1.416e-05,2.323e-05,1.206e-05,-5.433e-05,6.732e-05,2.772e-05,-8.831e-05,0.00026747,-3.254e-05,Response-1
AR3482,4.006389,4.239302,1.659012,5.411986,4.577205,1.638946,4.755336,1.858135,1.89933,4.6166870000000015,4.117554,1.904916,3.938722,4.224479,1.703043,5.417974,4.509507,1.6910330000000002,-8.991e-05,-1.943e-05,0.00018263,-0.00066696,-0.00084836,0.0002609,-0.00032244,-0.00138877,-0.00057696,-0.00091137,-0.00124135,0.00016327,8.68e-06,-1.619e-05,-2.61e-06,-0.00014673,-0.00030236,2.564e-05,-0.00017629,-0.00060787,-0.00027132,-0.00017181,-0.00069295,7.915e-05,Response-4
AR5024,1.211511,5.0727699999999984,2.321886,4.469447,4.035271,2.004515,2.729977,1.158164,2.258252,2.447932,3.431742,2.408596,1.239918,4.670022,2.3329880000000003,4.141471,3.706107,2.138605,0.00417069,-0.0024435,-0.00022284,-0.0078783,-0.00360872,0.00186685,0.00363014,-0.00186463,-0.00011348,-0.00992317,-0.00400194,0.00271685,0.00012544,-9.431e-05,2.45e-06,5.608e-05,-0.00036665,-3.122e-05,9.822e-05,-4.94e-05,2.65e-06,-0.00020295,-0.00032501,6.896e-05,Response-3
AR0037,5.37398,3.11618,1.414388,6.106179,3.5975839999999994,1.369543,5.478777,1.397913,1.819801,5.518249,4.184517,1.747275,5.237748000000002,3.363606,1.455707,6.250381,3.704002,1.399003,-0.01671964,0.02575373,4.36e-05,0.00090304,0.00274898,-0.00152084,-0.01407883,0.020133500000000002,-0.00144669,-0.00038698,0.00615355,0.00020913,0.00064936,-0.00111362,0.00010733,0.00288266,-0.00151689,-0.0009938,0.00178933,-0.00123196,-0.00045295,0.00106543,-0.00047914,-0.00065776,Response-3
AR0624,3.997876,5.229665,1.8004490000000002,5.305857,5.208961,1.764857,4.508342,1.850562,1.948407,4.499979,4.143129,1.961485,3.751836,4.979481,1.837244,5.370113,4.90431,1.81386,0.00013093,-0.00057209,9.214e-05,-0.00940795,0.00613257,0.00039803,0.00065681,-0.00071532,0.00012747,-0.00738519,0.00618928,0.0002162,-0.00282402,-0.00292381,0.00045432,-0.00023227,-0.00023075,6.978e-05,-0.00204911,-0.00340386,0.00053926,0.00013889,-0.00026527,3.098e-05,Response-2
AR0808,4.541525,5.141135,2.486859,4.816372,4.661802,2.284081,4.656149,4.698936,2.563813,4.677911,4.9589870000000005,2.6022380000000003,4.550741,5.094671,2.502666,4.8324690000000015,4.700401,2.341655,-0.00118202,0.00084589,-0.00391239,-0.0116955,-0.01894694,-0.0092243,-0.00144109,0.00067592,-0.00272049,-0.01075484,-0.02167573,-0.00876053,-0.00010128,-0.00029211,-6.273e-05,-0.00059064,-0.00214311,0.00183613,-5.65e-05,-0.00029512,-0.00022261,0.00051892,-0.00080384,0.00121514,Response-5
AR4222,2.165226,5.124825,1.920629,2.926162,4.221783,1.95332,2.603986,1.368427,2.223733,2.595969,4.096634,2.240756,1.949552,4.914722,1.994287,3.140341,4.198445,2.005594,-0.00141669,0.00262942,0.00029363,-0.00148866,0.00168419,0.00013144,-0.00143536,0.00265098,0.00038995,-0.00198408,0.00094779,-0.00016466,0.00059748,-0.00062917,-7.562e-05,0.0004684,4.934e-05,-4.47e-05,0.00027423,-0.00045884,-3.901e-05,0.00055113,6.500000000000001e-05,4.5e-07,Response-2
AR1149,1.708955,2.446602,2.010575,3.2965980000000004,1.901913,2.282781,2.410629,0.9173429,2.361943,2.449269,3.394704,2.417037,1.6782130000000002,2.7336560000000003,2.060832,3.356489,2.063912,2.31419,-0.00533273,-0.00347914,0.00159934,0.00135663,0.00221307,0.00074709,-0.00552298,-0.00073882,0.00146863,0.00061842,0.00141657,0.00054394,-0.00036924,9.449999999999999e-05,-5.207e-05,-4.935e-05,-0.0002855,9.63e-06,-0.00048765,-4.258e-05,-1.775e-05,9.67e-06,-0.00019590000000000002,1.652e-05,Response-3
AR5492,4.523154,5.019988,2.253791,4.869195,4.850778,2.444168,4.693188,4.692074,2.628931,4.6928519999999985,4.96547,2.621446,4.540293,5.004883,2.331093,4.854117,4.884007,2.479495,-0.00467599,0.01357691,0.01351418,0.00901624,0.01003288,0.00041311,-0.00400523,0.00957433,0.00808908,0.01277111,0.00080128,-0.00934953,-0.00037334,0.00024974,0.00024475,0.00057471,-0.00152452,0.00070791,-0.00042762,0.00055889,-0.00078164,0.00089185,-0.00225944,-0.00060538,Response-2
AR5726,4.562419,5.154399,2.637428,4.6305489999999985,5.0908050000000005,2.181368,4.613305,4.721788,2.482951,4.656544,4.970862,2.61792,4.5678269999999985,5.106523,2.649756,4.64537,5.0582150000000015,2.226512,-0.00161372,0.00068652,-0.00101095,0.00961137,-0.00800611,-0.03168421,-0.00161981,0.00063142,-0.00090936,0.01058155,-0.01168046,-0.01917604,0.00015243,-0.00014398,6.697e-05,-0.00016117,-0.00031706,0.00146257,0.00015124,-0.00012273,5.909e-05,0.0002234,-0.00079583,8.322e-05,Response-2
AR4433,4.5091519999999985,5.068105,2.299628,4.8998050000000015,4.8957190000000015,2.442384,4.693054,4.6915580000000014,2.625591,4.693754,4.9654300000000005,2.621494,4.52871,5.035736,2.359609,4.891683,4.905684,2.45622,-0.00056355,0.00930127,0.019817599999999998,0.00558848,0.01686038,0.00055883,-0.00271684,0.01030082,0.0090978,0.00112777,0.01573758,0.00532481,4.407e-05,-7.25e-05,3.554e-05,0.00011156,-0.00029206,-0.00069206,-0.00021791,-0.00011875,-0.00073041,0.00015907,-0.0004566,-0.00037272,Response-2
AR5686,4.5449150000000005,5.55258,1.63366,5.282989,2.717852,1.195938,5.602055,1.598218,1.719114,5.798892,4.226679,1.71229,4.545164,5.153581,1.631401,5.61348,2.73375,1.240593,0.0116404,-0.02531037,-0.00284834,0.07185391,-0.02419522,0.00187673,0.00776529,-0.018784400000000003,-0.0013262,0.05523441,-0.02018094,0.00168098,0.00275627,-0.00858704,-0.00031122,0.01136054,-0.01036969,0.00143342,0.00534508,-0.00310262,-0.00029957,0.00697763,-0.00772349,0.00090795,Response-3
AR4070,5.469475,4.183749,1.502601,5.11256,4.114054,1.473016,5.280889,1.6984709999999998,1.732993,5.389647,4.21095,1.7437759999999998,5.077772,4.243112,1.539199,5.446834,4.131749,1.522365,0.017030700000000003,-0.00049,0.00145568,0.01498693,-0.00187996,0.00139798,0.02226143,-6.651e-05,0.00129779,-0.0014911,-0.00103838,-0.00012248,-0.0002265,-0.00044752,2.821e-05,0.00330999,-0.00013757,-6.413e-05,-0.00018842,-0.00028015,3.326e-05,0.00065026,-8.72e-06,-1.201e-05,Response-1
AR3087,4.588301,4.274417,1.479308,5.732836,4.0587300000000015,1.471819,5.207155,1.7330290000000002,1.71515,5.183233,4.283864,1.729642,4.520556,4.321983,1.503465,5.517486,3.656285,1.414883,-0.0010321,0.00185567,-0.00014255,-0.00049106,2.286e-05,-8.687e-05,-0.00061912,0.00153344,3.795e-05,0.00074615,-0.00163783,0.00046538,-9.06e-06,0.00011719999999999999,1.146e-05,-7.381e-05,1.597e-05,6.98e-06,0.00031588,-0.00019055,-6.797e-05,-0.00088886,-0.00436032,0.00017679,Response-1
AR5370,4.290863,4.76649,1.716059,5.099616,4.704181,1.66369,4.602369,1.7779740000000002,1.957455,4.506226,4.12779,1.95212,4.090489,4.6526,1.7513990000000002,5.1914,4.5748739999999986,1.73398,-0.00963811,0.02547579,0.00160678,-0.00672049,-0.00128472,0.0023253,-0.00928829,0.01702001,0.0014209000000000001,0.00401334,0.00350084,0.00452101,-0.00032379,0.00371233,4.063e-05,-0.00211552,-0.00112969,-0.00061849,-0.00138401,0.0023563000000000004,6.395e-05,-0.00021723,-0.00107274,0.00040084,Response-2
AR3193,3.910903,5.130112,1.827399,5.30765,5.220778,1.684607,4.503248,1.896323,1.955506,4.52801,4.187149,1.977817,3.721108,4.986071,1.861511,5.4263910000000015,4.915441,1.729254,0.00606812,0.00839039,-0.00121255,0.01498061,0.0057849,-0.00118617,0.00608165,0.00840064,-0.00121497,0.00854006,0.00203246,-0.00062422,0.00031894,0.00034515,-7.302e-05,0.00063974,9.542e-05,-0.00011298,0.00032193,0.00034741,-7.357e-05,0.00049473,-0.00031006,-5.392e-05,Response-5
AR5507,5.009591,4.2428050000000015,1.359956,6.075029,4.184743,1.360815,5.48144,1.477662,1.7857439999999998,5.534708,4.236056,1.7480669999999998,4.964109,4.310333999999999,1.36647,6.103312,4.159157,1.37168,0.00088592,-0.00466345,-0.00023930000000000002,-0.00165796,-0.00422881,-0.00040407,0.00405094,-0.00145319,-0.00019827,-0.00373492,-0.00540058,9.855e-05,3.113e-05,0.00020564,-1.919e-05,-0.00021280000000000002,5.41e-06,5.09e-06,-0.0048327,0.0007102,-8.137e-05,-0.00090288,-0.00047969999999999995,0.00016978,Response-3
AR0264,4.112479,5.485922,1.772075,5.163236,5.245637,1.831643,4.427446,1.793305,1.962769,4.443632,4.139596,1.96612,3.885598,5.210617,1.805756,5.228155,5.008116,1.862878,-0.00279015,-0.00520274,0.00032349,-0.0008173999999999999,0.00052537,-0.00034201,-0.0021104,-0.00601991,0.00017991,-0.00084318,0.00061574,-0.00033385,-0.00069793,-0.00139687,0.00012529999999999998,-0.00020549,-3.011e-05,-3.376e-05,-0.00058252,-0.00156401,8.869e-05,-0.00020788,-1.1400000000000001e-05,-3.357e-05,Response-1
AR5491,1.996773,5.2988300000000015,1.954925,2.904523,4.14226,1.957387,2.715419,1.342672,2.246454,2.616544,4.086999,2.245116,1.899443,4.969568,2.008418,3.197539,4.149257,2.009722,0.00671224,-0.00650322,-0.0011970000000000001,0.0009494,0.00140668,-1.39e-05,0.00242221,-0.00234193,-0.0004734,-0.00068894,0.00088405,-1.381e-05,0.00089036,-0.00078141,-0.0001689,-2.981e-05,-6.852e-05,5.82e-06,0.00040442,-0.00040534,-0.00010283,0.00030437,-6.647e-05,3.45e-06,Response-2
AR0929,2.634558,3.882507,2.187647,3.345571,4.157244,2.358266,2.3911740000000004,0.8361729999999999,2.394695,2.462491,3.426232,2.400316,2.3633580000000003,3.82583,2.215002,3.420143,3.943402,2.38729,-7.373e-05,-0.00016113,-9.548e-05,-0.00116995,-0.00088311,-9.178e-05,-8.943e-05,-0.00018943,-0.00013666,-0.00022432,-0.00019638,-2.042e-05,2.54e-06,1.648e-05,-3.93e-06,1.009e-05,1.438e-05,2.15e-06,1.0300000000000001e-05,2.118e-05,-5.19e-06,-1.78e-06,-2.05e-06,7e-07,Response-1
AR4897,4.941725,3.710828,1.418276,6.0278220000000005,3.402601,1.421481,5.486949,1.421886,1.738687,5.573388,4.146318,1.7325529999999998,4.641616,3.705097,1.508337,6.046144,3.3530290000000003,1.424727,-0.0096923,0.02024511,0.00072608,0.00407831,0.01932906,0.00050532,-0.00137692,0.01583783,-0.00120015,0.0077448000000000005,0.0212337,0.00230765,-0.00075618,0.00088645,-1.09e-05,0.00032465,0.00070061,-5.983e-05,0.00114542,0.00117773,-0.0004948,-0.00015154,0.00030938,-0.00023388,Response-3
AR5246,4.986688,4.396297,1.920637,6.289085,4.486528,1.846079,4.869118,1.899704,2.115884,4.846444,4.246053,2.13959,4.809236,4.33779,1.93707,5.935057,4.475886,1.93662,-5.804e-05,-0.00066156,9.668e-05,-0.00114194,0.0003063,9.744e-05,-0.00037385,-0.00035558,0.00014567,-0.00048679,-0.00145544,-0.00017333,-0.00023508,-0.00013438,4e-08,-0.00017466,2.745e-05,3.077e-05,-0.0003007,5.035e-05,-6.05e-05,7.95e-06,-0.00017381,-2.978e-05,Response-4
AR2611,2.434759,4.973565,1.860447,3.503375,3.703233,1.862556,2.896925,1.322238,2.240423,2.669496,4.096751,2.253706,2.227571,4.631728,1.903223,3.616952,3.647598,1.92557,-0.00446478,-0.00369133,-0.00155686,0.00332782,-0.00747047,0.0032051000000000002,-0.00309786,-0.00342363,-0.00136656,0.00105015,-0.00277541,0.00211105,3.997e-05,0.00012678,3.752e-05,0.00081127,-0.0012825,0.00031014,8.44e-06,8.913e-05,3.117e-05,0.00025289,-0.00051694,-3.187e-05,Response-2
AR0664,4.389109,5.039954,1.947013,5.153656,5.057365,1.938177,4.910101,1.818382,2.168905,4.889157,4.263212,2.127727,4.25895,4.796972,1.964917,5.471941,4.896925,1.97086,-0.00195395,-0.01450731,-0.00458159,-0.03671694,-0.02313051,-0.00203757,-0.00739186,-0.01553682,-0.00074759,-0.033666699999999994,-0.01597512,-0.00404961,-0.00133675,-0.00096767,-0.00105071,-0.00640505,-0.00250012,-4.985e-05,-0.00067565,0.0001664,-6.381e-05,-0.00651361,-0.00107549,-0.00067833,Response-5
AR3362,4.3466239999999985,5.213946,1.783265,4.916018,5.464775,1.755671,4.474664,1.832007,1.958816,4.48794,4.152641,1.956008,4.091089,4.953134,1.813998,5.058633,5.157679,1.7967990000000005,-0.00795731,0.00818839,-0.00016106,0.00981705,-0.01068404,0.00260916,-0.00966602,0.01026209,-0.00011612,0.00792645,-0.00762499,0.00212815,-0.0011315,-0.00121653,0.00018965,0.00650502,-0.00575171,0.00124686,-0.0011492000000000002,0.00030468,7.256e-05,0.00586676,-0.00482003,0.00111057,Response-2
AR1341,3.918989,5.20594,1.814969,5.080063,5.418957,1.812673,4.461467,1.814455,1.95322,4.498643,4.174578,1.952429,3.758314,5.044339,1.833494,5.212003,5.091663,1.847081,4.877e-05,0.00015463,2.675e-05,-0.00035611,-0.00030365,-2.056e-05,3.433e-05,0.00013183,2.739e-05,-0.00039357,-0.00038322,-1.482e-05,5.528e-05,0.00022047,-2.122e-05,-0.00024702,-4.3e-07,-1.949e-05,1.823e-05,-5.458e-05,2.75e-06,-0.00025523,-8.18e-06,-1.862e-05,Response-1
